stamp,datetime,humidity,temperature
"1497825864","42904.9475","64.2","18.1"
"1497825865","42904.94751","64.2","18.1"
"1497825866","42904.94752","64.2","18.1"
"1497825867","42904.94753","64.2","18.1"
"1497825868","42904.94755","64.1","18.0"
"1497825869","42904.94756","64.1","18.0"
"1497825870","42904.94757","64.1","18.0"
"1497825871","42904.94758","64.1","18.0"
"1497825872","42904.94759","64.1","18.0"
"1497825873","42904.9476","64.1","18.0"
"1497825874","42904.94762","64.2","18.1"
"1497825875","42904.94763","64.2","18.1"
"1497825876","42904.94764","64.2","18.0"
"1497825877","42904.94765","64.2","18.0"
"1497825878","42904.94766","64.3","18.1"
"1497825879","42904.94767","64.3","18.1"
"1497825880","42904.94769","64.2","18.0"
"1497825881","42904.9477","64.2","18.0"
"1497825882","42904.94771","64.2","18.0"
"1497825883","42904.94772","64.2","18.0"
"1497825884","42904.94773","64.2","18.0"
"1497825885","42904.94774","64.2","18.0"
"1497825886","42904.94775","64.2","18.0"
"1497825887","42904.94777","64.4","18.1"
"1497825888","42904.94778","64.4","18.1"
"1497825889","42904.94779","64.4","18.0"
"1497825890","42904.9478","64.4","18.0"
"1497825891","42904.94781","64.5","18.1"
"1497825892","42904.94782","64.5","18.1"
"1497825893","42904.94784","64.5","18.1"
"1497825894","42904.94785","64.5","18.1"
"1497825895","42904.94786","64.5","18.1"
"1497825896","42904.94787","64.5","18.1"
"1497825897","42904.94788","64.5","18.1"
"1497825898","42904.94789","64.5","18.1"
"1497825899","42904.94791","64.6","18.1"
"1497825900","42904.94792","64.6","18.1"
"1497825901","42904.94793","64.6","18.1"
"1497825902","42904.94794","64.6","18.1"
"1497825903","42904.94795","64.6","18.1"
"1497825904","42904.94796","64.6","18.1"
"1497825905","42904.94797","64.6","18.1"
"1497825906","42904.94799","64.6","18.1"
"1497825907","42904.948","64.5","18.1"
"1497825908","42904.94801","64.5","18.1"
"1497825909","42904.94802","64.5","18.1"
"1497825910","42904.94803","64.6","18.1"
"1497825911","42904.94804","64.6","18.1"
"1497825912","42904.94806","64.5","18.0"
"1497825913","42904.94807","64.5","18.0"
"1497825914","42904.94808","64.5","18.0"
"1497825915","42904.94809","64.5","18.0"
"1497825916","42904.9481","64.5","18.0"
"1497825917","42904.94811","64.5","18.0"
"1497825918","42904.94813","64.5","18.0"
"1497825919","42904.94814","64.6","18.0"
"1497825920","42904.94815","64.6","18.0"
"1497825921","42904.94816","64.6","18.0"
"1497825922","42904.94817","64.6","18.0"
"1497825923","42904.94818","64.6","18.0"
"1497825924","42904.94819","64.5","18.0"
"1497825925","42904.94821","64.5","18.0"
"1497825926","42904.94822","64.6","18.0"
"1497825927","42904.94823","64.6","18.0"
"1497825928","42904.94824","64.6","18.0"
"1497825929","42904.94825","64.6","18.0"
"1497825930","42904.94826","64.6","18.0"
"1497825931","42904.94828","64.6","18.0"
"1497825932","42904.94829","64.6","18.0"
"1497825933","42904.9483","64.6","18.0"
"1497825934","42904.94831","64.6","18.0"
"1497825935","42904.94832","64.7","18.0"
"1497825936","42904.94833","64.7","18.0"
"1497825937","42904.94834","64.6","18.0"
"1497825938","42904.94836","64.6","18.0"
"1497825939","42904.94837","64.6","18.0"
"1497825940","42904.94838","64.6","18.0"
"1497825941","42904.94839","64.6","18.0"
"1497825942","42904.9484","64.7","18.0"
"1497825943","42904.94841","64.7","18.0"
"1497825944","42904.94843","64.7","18.0"
"1497825945","42904.94844","64.7","18.0"
"1497825946","42904.94845","64.7","18.0"
"1497825947","42904.94846","64.7","18.0"
"1497825948","42904.94847","64.7","18.0"
"1497825949","42904.94848","64.7","18.0"
"1497825950","42904.9485","64.7","18.0"
"1497825951","42904.94851","64.7","18.0"
"1497825952","42904.94852","64.7","18.0"
"1497825953","42904.94853","64.7","18.0"
"1497825954","42904.94854","64.7","18.0"
"1497825955","42904.94855","64.7","18.0"
"1497825956","42904.94856","64.7","18.0"
"1497825957","42904.94858","64.7","18.0"
"1497825958","42904.94859","64.8","18.0"
"1497825959","42904.9486","64.8","18.0"
"1497825960","42904.94861","64.8","18.0"
"1497825961","42904.94862","64.8","18.0"
"1497825962","42904.94863","64.8","18.0"
"1497825963","42904.94865","64.8","18.0"
"1497825964","42904.94866","64.8","18.0"
"1497825965","42904.94867","64.8","18.0"
"1497825966","42904.94868","64.8","18.0"
"1497825967","42904.94869","64.7","18.0"
"1497825968","42904.9487","64.7","18.0"
"1497825969","42904.94872","64.7","18.0"
"1497825970","42904.94873","64.7","18.0"
"1497825971","42904.94874","64.7","18.0"
"1497825972","42904.94875","64.7","18.0"
"1497825973","42904.94876","64.7","18.0"
"1497825974","42904.94877","64.7","18.0"
"1497825975","42904.94878","64.7","18.0"
"1497825976","42904.9488","64.7","18.0"
"1497825977","42904.94881","64.7","18.0"
"1497825978","42904.94882","64.7","18.0"
"1497825979","42904.94883","64.7","18.0"
"1497825980","42904.94884","64.7","18.0"
"1497825981","42904.94885","64.8","18.0"
"1497825982","42904.94887","64.8","18.0"
"1497825983","42904.94888","64.8","18.0"
"1497825984","42904.94889","64.8","18.0"
"1497825985","42904.9489","64.8","18.0"
"1497825986","42904.94891","64.8","18.0"
"1497825987","42904.94892","64.8","18.0"
"1497825988","42904.94894","64.9","18.0"
"1497825989","42904.94895","64.9","18.0"
"1497825990","42904.94896","64.9","18.0"
"1497825991","42904.94897","64.9","18.0"
"1497825992","42904.94898","64.9","18.0"
"1497825993","42904.94899","65.0","18.0"
"1497825994","42904.949","65.0","18.0"
"1497825995","42904.94902","65.0","18.0"
"1497825996","42904.94903","65.0","18.0"
"1497825997","42904.94904","65.0","18.0"
"1497825998","42904.94905","65.0","18.0"
"1497825999","42904.94906","65.0","18.0"
"1497826000","42904.94907","65.0","18.0"
"1497826001","42904.94909","65.0","18.0"
"1497826002","42904.9491","65.0","18.0"
"1497826003","42904.94911","65.0","18.0"
"1497826004","42904.94912","65.0","18.0"
"1497826005","42904.94913","65.0","18.0"
"1497826006","42904.94914","65.0","18.0"
"1497826007","42904.94916","65.0","18.0"
"1497826008","42904.94917","65.0","18.0"
"1497826009","42904.94918","65.0","18.0"
"1497826010","42904.94919","65.0","18.0"
"1497826011","42904.9492","65.0","18.0"
"1497826012","42904.94921","65.0","18.0"
"1497826013","42904.94922","65.0","18.0"
"1497826014","42904.94924","65.0","18.0"
"1497826015","42904.94925","65.0","18.0"
"1497826016","42904.94926","65.1","18.0"
"1497826017","42904.94927","65.1","18.0"
"1497826018","42904.94928","65.0","17.9"
"1497826019","42904.94929","65.0","17.9"
"1497826020","42904.94931","65.0","17.9"
"1497826021","42904.94932","65.1","18.0"
"1497826022","42904.94933","65.1","18.0"
"1497826023","42904.94934","65.1","18.0"
"1497826024","42904.94935","65.1","18.0"
"1497826025","42904.94936","65.0","17.9"
"1497826026","42904.94938","65.0","17.9"
"1497826027","42904.94939","65.0","17.9"
"1497826028","42904.9494","65.0","17.9"
"1497826029","42904.94941","65.0","17.9"
"1497826030","42904.94942","65.0","17.9"
"1497826031","42904.94943","65.0","17.9"
"1497826032","42904.94944","65.0","17.9"
"1497826033","42904.94946","65.0","17.9"
"1497826034","42904.94947","65.0","17.9"
"1497826035","42904.94948","65.0","17.9"
"1497826036","42904.94949","65.0","17.9"
"1497826037","42904.9495","65.0","17.9"
"1497826038","42904.94951","65.0","17.9"
"1497826039","42904.94953","65.0","17.9"
"1497826040","42904.94954","65.0","17.9"
"1497826041","42904.94955","65.0","17.9"
"1497826042","42904.94956","65.0","17.9"
"1497826044","42904.94958","65.0","17.9"
"1497826045","42904.94959","65.0","17.9"
"1497826046","42904.94961","65.0","17.9"
"1497826047","42904.94962","65.1","17.9"
"1497826048","42904.94963","65.1","17.9"
"1497826049","42904.94964","65.1","17.9"
"1497826050","42904.94965","65.1","17.9"
"1497826051","42904.94966","65.1","17.9"
"1497826052","42904.94968","65.1","17.9"
"1497826053","42904.94969","65.1","17.9"
"1497826054","42904.9497","65.1","17.9"
"1497826055","42904.94971","65.2","17.9"
"1497826056","42904.94972","65.2","17.9"
"1497826057","42904.94973","65.2","17.9"
"1497826058","42904.94975","65.2","17.9"
"1497826059","42904.94976","65.2","17.9"
"1497826060","42904.94977","65.2","17.9"
"1497826061","42904.94978","65.2","17.9"
"1497826062","42904.94979","65.2","17.9"
"1497826063","42904.9498","65.2","17.9"
"1497826064","42904.94981","65.2","17.9"
"1497826065","42904.94983","65.2","17.9"
"1497826066","42904.94984","65.3","17.9"
"1497826067","42904.94985","65.3","17.9"
"1497826068","42904.94986","65.3","17.9"
"1497826069","42904.94987","65.3","17.9"
"1497826070","42904.94988","65.3","17.9"
"1497826071","42904.9499","65.3","17.9"
"1497826072","42904.94991","65.3","17.9"
"1497826073","42904.94992","65.4","17.9"
"1497826074","42904.94993","65.4","17.9"
"1497826075","42904.94994","65.4","17.9"
"1497826076","42904.94995","65.4","17.9"
"1497826077","42904.94997","65.4","17.9"
"1497826078","42904.94998","65.4","17.9"
"1497826079","42904.94999","65.4","17.9"
"1497826080","42904.95","65.5","17.9"
"1497826081","42904.95001","65.5","17.9"
"1497826082","42904.95002","65.5","17.9"
"1497826083","42904.95003","65.4","17.9"
"1497826084","42904.95005","65.4","17.9"
"1497826085","42904.95006","65.4","17.9"
"1497826086","42904.95007","65.4","17.9"
"1497826087","42904.95008","65.4","17.9"
"1497826088","42904.95009","65.4","17.9"
"1497826089","42904.9501","65.4","17.9"
"1497826090","42904.95012","65.4","17.9"
"1497826091","42904.95013","65.5","17.9"
"1497826092","42904.95014","65.5","17.9"
"1497826093","42904.95015","65.5","17.9"
"1497826094","42904.95016","65.5","17.9"
"1497826095","42904.95017","65.5","17.9"
"1497826096","42904.95019","65.5","17.9"
"1497826097","42904.9502","65.5","17.9"
"1497826098","42904.95021","65.5","17.9"
"1497826099","42904.95022","65.5","17.9"
"1497826100","42904.95023","65.5","17.9"
"1497826101","42904.95024","65.5","17.9"
"1497826102","42904.95025","65.5","17.9"
"1497826103","42904.95027","65.5","17.9"
"1497826104","42904.95028","65.5","17.9"
"1497826105","42904.95029","65.4","17.8"
"1497826106","42904.9503","65.4","17.8"
"1497826107","42904.95031","65.4","17.8"
"1497826108","42904.95032","65.4","17.8"
"1497826109","42904.95034","65.4","17.8"
"1497826110","42904.95035","65.3","17.8"
"1497826111","42904.95036","65.3","17.8"
"1497826112","42904.95037","65.4","17.8"
"1497826113","42904.95038","65.4","17.8"
"1497826114","42904.95039","65.4","17.8"
"1497826115","42904.95041","65.4","17.8"
"1497826116","42904.95042","65.4","17.8"
"1497826117","42904.95043","65.4","17.8"
"1497826118","42904.95044","65.4","17.8"
"1497826119","42904.95045","65.5","17.8"
"1497826120","42904.95046","65.5","17.8"
"1497826121","42904.95047","65.5","17.8"
"1497826122","42904.95049","65.5","17.8"
"1497826123","42904.9505","65.5","17.8"
"1497826124","42904.95051","65.4","17.8"
"1497826125","42904.95052","65.4","17.8"
"1497826126","42904.95053","65.5","17.8"
"1497826127","42904.95054","65.5","17.8"
"1497826128","42904.95056","65.5","17.8"
"1497826129","42904.95057","65.5","17.8"
"1497826130","42904.95058","65.5","17.8"
"1497826131","42904.95059","65.5","17.8"
"1497826132","42904.9506","65.5","17.8"
"1497826133","42904.95061","65.5","17.8"
"1497826134","42904.95063","65.6","17.8"
"1497826135","42904.95064","65.6","17.8"
"1497826136","42904.95065","65.6","17.8"
"1497826137","42904.95066","65.6","17.8"
"1497826138","42904.95067","65.6","17.8"
"1497826139","42904.95068","65.6","17.8"
"1497826140","42904.95069","65.6","17.8"
"1497826141","42904.95071","65.6","17.8"
"1497826142","42904.95072","65.6","17.8"
"1497826143","42904.95073","65.6","17.8"
"1497826144","42904.95074","65.6","17.8"
"1497826145","42904.95075","65.6","17.8"
"1497826146","42904.95076","65.6","17.8"
"1497826147","42904.95078","65.6","17.8"
"1497826148","42904.95079","65.7","17.8"
"1497826149","42904.9508","65.7","17.8"
"1497826150","42904.95081","65.7","17.8"
"1497826151","42904.95082","65.7","17.8"
"1497826152","42904.95083","65.7","17.8"
"1497826153","42904.95084","65.7","17.8"
"1497826154","42904.95086","65.7","17.8"
"1497826155","42904.95087","65.7","17.8"
"1497826156","42904.95088","65.7","17.8"
"1497826157","42904.95089","65.6","17.7"
"1497826158","42904.9509","65.6","17.7"
"1497826159","42904.95091","65.7","17.8"
"1497826160","42904.95093","65.7","17.8"
"1497826161","42904.95094","65.7","17.8"
"1497826162","42904.95095","65.7","17.8"
"1497826163","42904.95096","65.7","17.8"
"1497826164","42904.95097","65.7","17.8"
"1497826165","42904.95098","65.7","17.8"
"1497826166","42904.951","65.7","17.8"
"1497826167","42904.95101","65.7","17.8"
"1497826168","42904.95102","65.7","17.8"
"1497826169","42904.95103","65.7","17.8"
"1497826170","42904.95104","65.7","17.8"
"1497826171","42904.95105","65.7","17.8"
"1497826172","42904.95106","65.7","17.8"
"1497826173","42904.95108","65.7","17.8"
"1497826174","42904.95109","65.7","17.8"
"1497826175","42904.9511","65.7","17.8"
"1497826176","42904.95111","65.8","17.8"
"1497826177","42904.95112","65.8","17.8"
"1497826178","42904.95113","65.8","17.8"
"1497826179","42904.95115","65.8","17.8"
"1497826180","42904.95116","65.8","17.8"
"1497826181","42904.95117","65.8","17.8"
"1497826182","42904.95118","65.8","17.8"
"1497826183","42904.95119","65.8","17.8"
"1497826184","42904.9512","65.8","17.8"
"1497826185","42904.95122","65.8","17.8"
"1497826186","42904.95123","65.8","17.8"
"1497826187","42904.95124","65.8","17.8"
"1497826188","42904.95125","65.7","17.7"
"1497826189","42904.95126","65.7","17.7"
"1497826190","42904.95127","65.7","17.7"
"1497826191","42904.95128","65.7","17.7"
"1497826192","42904.9513","65.7","17.7"
"1497826193","42904.95131","65.7","17.7"
"1497826194","42904.95132","65.7","17.7"
"1497826195","42904.95133","65.9","17.8"
"1497826196","42904.95134","65.9","17.8"
"1497826197","42904.95135","65.8","17.7"
"1497826198","42904.95137","65.8","17.7"
"1497826199","42904.95138","65.9","17.7"
"1497826200","42904.95139","65.9","17.7"
"1497826201","42904.9514","65.9","17.7"
"1497826202","42904.95141","65.9","17.7"
"1497826203","42904.95142","65.9","17.7"
"1497826204","42904.95144","65.9","17.7"
"1497826205","42904.95145","65.9","17.7"
"1497826206","42904.95146","65.9","17.7"
"1497826207","42904.95147","65.9","17.7"
"1497826208","42904.95148","65.9","17.7"
"1497826209","42904.95149","65.9","17.7"
"1497826210","42904.9515","65.9","17.7"
"1497826211","42904.95152","65.9","17.7"
"1497826212","42904.95153","65.9","17.7"
"1497826213","42904.95154","65.9","17.7"
"1497826214","42904.95155","65.9","17.7"
"1497826215","42904.95156","65.9","17.7"
"1497826216","42904.95157","65.9","17.7"
"1497826217","42904.95159","65.9","17.7"
"1497826218","42904.9516","65.9","17.7"
"1497826219","42904.95161","65.9","17.7"
"1497826220","42904.95162","65.9","17.7"
"1497826221","42904.95163","65.9","17.7"
"1497826222","42904.95164","65.9","17.7"
"1497826223","42904.95166","65.9","17.7"
"1497826224","42904.95167","65.9","17.7"
"1497826225","42904.95168","65.9","17.7"
"1497826226","42904.95169","65.9","17.7"
"1497826227","42904.9517","65.9","17.7"
"1497826228","42904.95171","65.9","17.7"
"1497826229","42904.95172","65.9","17.7"
"1497826230","42904.95174","65.9","17.7"
"1497826231","42904.95175","65.9","17.7"
"1497826232","42904.95176","65.9","17.7"
"1497826233","42904.95177","65.9","17.7"
"1497826234","42904.95178","65.9","17.7"
"1497826235","42904.95179","66.0","17.7"
"1497826236","42904.95181","66.0","17.7"
"1497826237","42904.95182","66.0","17.7"
"1497826238","42904.95183","66.0","17.7"
"1497826239","42904.95184","66.0","17.7"
"1497826240","42904.95185","66.0","17.7"
"1497826241","42904.95186","66.0","17.7"
"1497826242","42904.95188","66.0","17.7"
"1497826243","42904.95189","66.0","17.7"
"1497826244","42904.9519","66.0","17.7"
"1497826245","42904.95191","66.0","17.7"
"1497826246","42904.95192","66.0","17.7"
"1497826247","42904.95193","66.0","17.7"
"1497826248","42904.95194","66.0","17.7"
"1497826249","42904.95196","66.0","17.7"
"1497826250","42904.95197","66.0","17.7"
"1497826251","42904.95198","66.0","17.7"
"1497826252","42904.95199","66.0","17.7"
"1497826253","42904.952","66.0","17.7"
"1497826254","42904.95201","66.0","17.7"
"1497826255","42904.95203","66.0","17.7"
"1497826256","42904.95204","66.0","17.7"
"1497826257","42904.95205","66.0","17.7"
"1497826258","42904.95206","66.0","17.7"
"1497826259","42904.95207","66.0","17.7"
"1497826260","42904.95208","66.0","17.7"
"1497826261","42904.95209","66.1","17.7"
"1497826262","42904.95211","66.1","17.7"
"1497826263","42904.95212","66.1","17.7"
"1497826264","42904.95213","66.1","17.7"
"1497826265","42904.95214","66.1","17.7"
"1497826266","42904.95215","66.0","17.7"
"1497826267","42904.95216","66.0","17.7"
"1497826268","42904.95218","66.0","17.7"
"1497826269","42904.95219","66.0","17.7"
"1497826270","42904.9522","66.0","17.7"
"1497826271","42904.95221","66.0","17.7"
"1497826272","42904.95222","66.1","17.7"
"1497826273","42904.95223","66.1","17.7"
"1497826274","42904.95225","66.1","17.7"
"1497826275","42904.95226","66.1","17.7"
"1497826276","42904.95227","66.1","17.7"
"1497826277","42904.95228","66.1","17.7"
"1497826278","42904.95229","66.1","17.7"
"1497826279","42904.9523","66.1","17.7"
"1497826280","42904.95231","66.2","17.7"
"1497826281","42904.95233","66.2","17.7"
"1497826282","42904.95234","66.2","17.7"
"1497826283","42904.95235","66.2","17.7"
"1497826284","42904.95236","66.2","17.7"
"1497826285","42904.95237","66.2","17.7"
"1497826286","42904.95238","66.1","17.7"
"1497826287","42904.9524","66.1","17.7"
"1497826288","42904.95241","66.1","17.7"
"1497826289","42904.95242","66.1","17.7"
"1497826290","42904.95243","66.1","17.7"
"1497826291","42904.95244","66.1","17.7"
"1497826292","42904.95245","66.1","17.7"
"1497826293","42904.95247","66.1","17.7"
"1497826294","42904.95248","66.1","17.7"
"1497826295","42904.95249","66.1","17.7"
"1497826296","42904.9525","66.1","17.7"
"1497826297","42904.95251","66.1","17.7"
"1497826298","42904.95252","66.1","17.7"
"1497826299","42904.95253","66.1","17.7"
"1497826300","42904.95255","66.1","17.7"
"1497826301","42904.95256","66.1","17.7"
"1497826302","42904.95257","66.2","17.7"
"1497826303","42904.95258","66.2","17.7"
